cod_ine,poblacion,n_mujeres,pct_0_14,_den_pct_0_14,pct_15_64,_den_pct_15_64,pct_65_mas,_den_pct_65_mas,pct_menor20,_den_pct_menor20,pct_60_mas,_den_pct_60_mas,edad_mediana,edad_promedio,indice_masculinidad,pob_hombres,pct_0_4,_den_pct_0_4,pct_15_29,_den_pct_15_29,pct_80_mas,_den_pct_80_mas,razon_dependencia,dep_juvenil,dep_senil,indice_envejecimiento,indice_juventud,pct_analfabetismo,_den_pct_analfabetismo,pct_analfabetismo_mujeres,_den_pct_analfabetismo_mujeres,pct_asistencia_4_17,_den_pct_asistencia_4_17,pct_educacion_publica,_den_pct_educacion_publica,tasa_asistencia_4_5,_den_tasa_asistencia_4_5,tasa_asistencia_18_24,_den_tasa_asistencia_18_24,pct_edu_ninguno,_den_pct_edu_ninguno,pct_edu_primaria,_den_pct_edu_primaria,pct_edu_secundaria,_den_pct_edu_secundaria,pct_edu_superior,_den_pct_edu_superior,pct_secundaria_mas,_den_pct_secundaria_mas,pct_primaria_completa,_den_pct_primaria_completa,brecha_alfabetismo,brecha_alfabetismo_muj,brecha_alfabetismo_hom,_den_brecha_alfabetismo_muj,_den_brecha_alfabetismo_hom,brecha_edu_superior,brecha_edu_superior_muj,brecha_edu_superior_hom,_den_brecha_edu_superior_muj,_den_brecha_edu_superior_hom,brecha_anios_estudio,brecha_anios_estudio_muj,brecha_anios_estudio_hom,_den_brecha_anios_estudio_muj,_den_brecha_anios_estudio_hom,pct_catocu_asalariado,_den_pct_catocu_asalariado,pct_catocu_cuenta_propia,_den_pct_catocu_cuenta_propia,pct_catocu_empleador,_den_pct_catocu_empleador,pct_catocu_familiar,_den_pct_catocu_familiar,pct_catocu_hogar,_den_pct_catocu_hogar,pct_catocu_cooperativista,_den_pct_catocu_cooperativista,pct_catocu_asalariado_amplio,_den_pct_catocu_asalariado_amplio,tasa_participacion,tasa_ocupacion,_den_tasa_participacion,_den_tasa_ocupacion,_den_tasa_desocupacion,tasa_desocupacion,tasa_participacion_fem,tasa_ocupacion_fem,_den_tasa_participacion_fem,_den_tasa_ocupacion_fem,pct_sector_primario,_den_pct_sector_primario,pct_sector_secundario,_den_pct_sector_secundario,pct_sector_servicios,_den_pct_sector_servicios,brecha_participacion,brecha_participacion_hom,brecha_participacion_muj,_den_brecha_participacion_hom,_den_brecha_participacion_muj,pct_ocu_profesionales,_den_pct_ocu_profesionales,pct_ocu_no_calificado,_den_pct_ocu_no_calificado,pct_rama_agricultura,_den_pct_rama_agricultura,pct_rama_manufactura,_den_pct_rama_manufactura,pct_rama_construccion,_den_pct_rama_construccion,pct_rama_comercio,_den_pct_rama_comercio,pct_rama_transporte,_den_pct_rama_transporte,pct_rama_alojamiento,_den_pct_rama_alojamiento,pct_rama_mineria,_den_pct_rama_mineria,pct_rama_adm_publica,_den_pct_rama_adm_publica,pct_rama_ensenanza,_den_pct_rama_ensenanza,pct_rama_salud,_den_pct_rama_salud,pct_salud_publica,_den_pct_salud_publica,pct_salud_caja,_den_pct_salud_caja,pct_salud_privada,_den_pct_salud_privada,pct_salud_tradic,_den_pct_salud_tradic,pct_salud_autome,_den_pct_salud_autome,pct_salud_casera,_den_pct_salud_casera,pct_registro_civil,_den_pct_registro_civil,pct_cedula,_den_pct_cedula,pct_autoident_indigena,_den_pct_autoident_indigena,pct_nacido_otro_municipio,_den_pct_nacido_otro_municipio,pct_nacido_extranjero,_den_pct_nacido_extranjero,pct_migrante_reciente,_den_pct_migrante_reciente,paridez_media,_den_paridez_media,paridez_media_12mas,pct_hijos_fallecidos,_den_pct_hijos_fallecidos,pct_parto_calificado,_den_pct_parto_calificado,pct_jefatura_femenina,_den_pct_jefatura_femenina,edad_media_jefe,prom_anios_estudio,_den_prom_anios_estudio,pct_ecivil_casado,_den_pct_ecivil_casado,pct_ecivil_conviviente,_den_pct_ecivil_conviviente,pct_ecivil_separado_divorciado,_den_pct_ecivil_separado_divorciado,pct_ecivil_viudo,_den_pct_ecivil_viudo,pct_ecivil_soltero,_den_pct_ecivil_soltero,pct_pueblo_quechua,_den_pct_pueblo_quechua,pct_pueblo_aymara,_den_pct_pueblo_aymara,pct_pueblo_guarani,_den_pct_pueblo_guarani,pct_pueblo_chiquitano,_den_pct_pueblo_chiquitano,pct_pueblo_afroboliviano,_den_pct_pueblo_afroboliviano,pct_pueblo_guarayo,_den_pct_pueblo_guarayo,pct_pueblo_mojeno,_den_pct_pueblo_mojeno,pct_pueblo_trinitario,_den_pct_pueblo_trinitario,pct_pueblo_yuracare,_den_pct_pueblo_yuracare,pct_pueblo_movima,_den_pct_pueblo_movima,pct_disc_ver,_den_pct_disc_ver,pct_disc_oir,_den_pct_disc_oir,pct_disc_caminar,_den_pct_disc_caminar,pct_disc_comunicar,_den_pct_disc_comunicar,pct_discapacidad,_den_pct_discapacidad,pct_afiliado_sus,_den_pct_afiliado_sus,pct_afiliado_caja,_den_pct_afiliado_caja,pct_afiliado_privado,_den_pct_afiliado_privado,pct_afiliado_ninguno,_den_pct_afiliado_ninguno,pct_seguro_salud,_den_pct_seguro_salud,pct_madres_adolescentes,_den_pct_madres_adolescentes,edad_1er_hijo,pct_idioma_castellano,_den_pct_idioma_castellano,pct_idioma_materno_originario,_den_pct_idioma_materno_originario,pct_bilingue,_den_pct_bilingue,pct_registro_menores5,_den_pct_registro_menores5,pct_residia_otro_mun,_den_pct_residia_otro_mun,pct_rezago_escolar,_den_pct_rezago_escolar,pct_hogar_con_menores,_den_pct_hogar_con_menores,pct_hogar_con_am,_den_pct_hogar_con_am,pct_hogar_unipersonal,_den_pct_hogar_unipersonal,pct_am_solo,_den_pct_am_solo,hogares,tam_hogar_pers,autocontencion_laboral,pct_trabaja_fuera,dependencia_capital,_den_autocontencion_laboral,_den_pct_trabaja_fuera,_den_dependencia_capital
010101,275959,144334,24.87905812095275,275959,68.04416598117837,275959,7.076775897868886,275959,34.905909935896275,275959,10.034824013712182,275959,26.0,30.10474,91.19472889270719,131625,6.5948202450364,275959,30.859656688131206,275959,1.6469837910704126,275959,46.96337086071554,36.563102452948755,10.400268407766783,28.444709857841996,351.55921962210044,3.6831075153523734,205180,5.600477261254646,108955,97.75577179380616,69779,78.6594930585079,68213,93.80929791271348,8432,75.61721704362068,41517,4.257419263363399,183374,12.690457753007514,183374,27.261225691755648,183374,55.79089729187344,183374,83.05212298362909,183374,85.00387186842191,183374,4.088396201239058,5.600477261254646,1.5120810600155885,108955,96225,0.8803388766286702,56.20036091881366,55.32002204218499,98083,85291,-0.6737033310262728,12.0876196690558,12.761323000082072,98083,85291,43.75883328112944,130897,40.73966553855321,130897,2.142906254536009,130897,6.610541112477749,130897,1.3384569547048442,130897,0.043545688594849384,130897,45.09729023583428,130897,66.21803499327052,63.10644231843779,205811,205811,136284,4.699010889025858,60.08669648001317,57.08798595297539,109347,109347,6.075005538706005,130897,18.186818643666395,130897,68.49507628135099,130897,13.081532081937404,73.16822856195057,60.08669648001317,96464,109347,27.094585819384708,130897,6.0902847276866545,130897,5.722820232702048,130897,8.76032300205505,130897,9.203419482493869,130897,22.28698900662353,130897,6.410383736831249,130897,7.268310198094685,130897,0.3521853060039573,130897,3.7625002864847934,130897,7.54791935644056,130897,6.548660397106121,130897,69.50778920056965,275959,28.736515206969152,275959,30.45488641428618,275959,20.516091158469195,275959,56.71385966755931,275959,68.37356273939244,275959,99.56996385361992,274163,99.3901438195526,274163,29.19085957504701,205811,35.62333356433946,274163,1.4721169523239825,274163,9.260936792290753,256108,1.3877285,72102,1.9390086,8.874196,199973.0,97.13448802852777,15704,44.290096043391245,84441,43.759785,12.400972875107703,183374,28.537806685409578,203099,15.1315368367151,203099,5.248671829994239,203099,3.9842638319243324,203099,47.09772081595675,203099,24.70664833269359,205811,0.8828488273221547,205811,0.24828604885064454,205811,0.031582374119944995,205811,0.13750479809145283,205811,0.006316474823988999,205811,0.005830592145220615,205811,0.0004858826787683846,205811,0.0019435307150735383,205811,0.0004858826787683846,205811,3.5730569041044924,274163,1.4163107348548127,274163,2.057899862490562,274163,1.190532639342289,274163,5.98111342522514,274163,58.86459227940367,272466,20.442917648440538,272466,1.3363135216871096,272466,19.356176550468682,272466,80.64382344953131,272466,3.9192916243286398,13778,22.54307197642094,79.99070174899333,260264,19.19205114806504,260264,45.54406734658816,256108,98.65411243422875,18055,1.857289276817076,274163,4.284304429436693,51677,46.91400098714363,85094,18.04592568218676,85094,21.81469903871013,85094,3.422097915246668,85094,85094,3.2218840341269654,95.35998229455728,4.640017705442716,0.0,117478,117478,117478
010301,4790,2368,26.367432150313153,4790,65.5741127348643,4790,8.058455114822547,4790,35.553235908141964,4790,11.085594989561587,4790,27.0,30.370564,102.2804054054054,2422,7.78705636743215,4790,27.286012526096034,4790,1.3778705636743216,4790,52.49920407513531,40.210124164278895,12.289079910856415,30.56215360253365,327.2020725388601,7.599309153713299,3474,10.8155002891845,1729,93.77559377559378,1221,96.68122270742359,1145,87.95180722891567,166,52.43055555555556,576,8.72504829362524,3106,27.913715389568576,3106,29.65228589826143,3106,33.70895041854475,3106,63.361236316806185,3106,67.90083708950418,3106,6.402892839327767,10.8155002891845,4.412607449856734,1729,1745,-1.7790979623382555,32.81653746770026,34.59563543003851,1548,1558,-0.9740971828322937,9.135658914728682,10.109756097560975,1548,1558,34.59812321501428,2451,44.145246838025294,2451,1.183190534475724,2451,8.527131782945736,2451,1.6319869441044472,2451,0.1631986944104447,2451,36.23011015911873,2451,71.633649153029,69.62388745334482,3483,3483,2495,2.80561122244489,61.33871898442008,59.66532025389498,1733,1733,27.458180334557323,2451,22.56221950224398,2451,43.49245206038351,2451,20.48985244415134,81.82857142857142,61.33871898442008,1750,1733,18.033455732354142,2451,4.243166054671563,2451,26.92778457772338,2451,10.240718074255406,2451,12.239902080783354,2451,16.360669114647084,2451,3.3047735618115057,2451,4.406364749082007,2451,0.5303957568339454,2451,1.9991840065279478,2451,5.793553651570788,2451,3.916768665850673,2451,88.64300626304802,4790,18.204592901878915,4790,17.80793319415449,4790,43.17327766179541,4790,63.2776617954071,4790,73.92484342379959,4790,99.59932517924926,4742,99.47279628848587,4742,64.68561584840654,3483,28.95402783635597,4742,0.7169970476592156,4742,15.236787920384351,4371,1.7095588,1088,2.402769,7.7388763,3799.0,96.39344262295081,305,44.54545454545455,1210,47.1,9.624275595621379,3106,24.941383352872215,3412,26.611957796014067,3412,3.663540445486518,3412,4.425556858147714,3412,40.357561547479484,3412,57.65144989951192,3483,0.5455067470571346,3483,0.22968705139247775,3483,0.0,3483,0.0,3483,0.02871088142405972,3483,0.0,3483,0.0,3483,0.0,3483,0.0,3483,3.374103753690426,4742,1.6026992830029523,4742,2.720371151412906,4742,1.4972585407001264,4742,5.989034162800506,4742,75.9752717970582,4691,15.625666169260287,4691,0.916648902153059,4691,7.4824131315284585,4691,92.51758686847154,4691,10.144927536231885,207,21.574317492416583,58.74943769680612,4446,40.463337831758885,4446,66.0489590482727,4371,96.7654986522911,371,6.49514972585407,4742,6.214039125431531,869,54.32300163132137,1226,23.89885807504078,1226,16.06851549755302,1226,4.078303425774878,1226,1226,3.867862969004894,94.83521888834235,5.164781111657646,2.6561731431382194,2033,2033,2033
010302,2220,1129,27.07207207207207,2220,63.06306306306306,2220,9.864864864864865,2220,36.21621621621622,2220,13.558558558558559,2220,27.0,31.253603,96.63418954827281,1091,8.468468468468469,2220,26.26126126126126,2220,1.8468468468468469,2220,58.57142857142857,42.92857142857143,15.642857142857142,36.43926788685524,274.42922374429224,13.895939086294415,1576,16.54320987654321,810,91.46757679180887,586,96.26865671641791,536,76.92307692307692,78,45.52845528455285,246,17.273376159885796,1401,28.408279800142754,1401,29.40756602426838,1401,24.91077801570307,1401,54.31834403997145,1401,59.74304068522484,1401,5.446604132417882,16.54320987654321,11.096605744125327,810,766,0.3269840363252108,25.069252077562325,24.742268041237114,722,679,-0.6158559719972745,7.980609418282548,8.596465390279823,722,679,30.8411214953271,1070,47.19626168224299,1070,1.1214953271028036,1070,11.121495327102803,1070,1.2149532710280373,1070,0.0,1070,32.05607476635514,1070,67.91979949874687,66.41604010025063,1596,1596,1084,2.2140221402214024,57.85627283800244,56.39464068209501,821,821,32.149532710280376,1070,24.485981308411215,1070,39.1588785046729,1070,20.72437232328788,78.58064516129032,57.85627283800244,775,821,13.925233644859814,1070,3.5514018691588785,1070,32.149532710280376,1070,7.102803738317757,1070,17.289719626168225,1070,13.271028037383177,1070,2.9906542056074765,1070,5.420560747663552,1070,0.0,1070,2.897196261682243,1070,4.299065420560748,1070,4.018691588785047,1070,91.30630630630631,2220,11.891891891891891,2220,14.684684684684685,2220,45.13513513513514,2220,46.8018018018018,2220,71.66666666666667,2220,99.40693430656934,2192,99.08759124087591,2192,56.64160401002506,1596,20.437956204379564,2192,1.094890510948905,2192,12.362911266201396,2006,1.9304703,489,2.7469718,11.318898,2032.0,91.03448275862068,145,40.36544850498339,602,48.463455,8.279086366880799,1401,29.98696219035202,1534,21.38200782268579,1534,3.7809647979139505,1534,5.345501955671447,1534,39.50456323337679,1534,52.75689223057644,1596,0.06265664160401002,1596,0.12531328320802004,1596,0.0,1596,0.0,1596,0.0,1596,0.0,1596,0.0,1596,0.0,1596,0.0,1596,3.1934306569343067,2192,2.4635036496350367,2192,2.9653284671532845,2192,2.417883211678832,2192,7.025547445255475,2192,83.77622377622377,2145,7.31934731934732,2145,1.1655011655011656,2145,7.738927738927739,2145,92.26107226107226,2145,6.0,100,21.13684210526316,42.81539210910862,2053,56.356551388212374,2053,67.4975074775673,2006,96.23655913978494,186,7.299270072992701,2192,9.456264775413711,423,48.8562091503268,612,27.941176470588236,612,22.058823529411764,612,7.026143790849673,612,612,3.581699346405229,88.98104265402844,11.018957345971558,6.753554502369668,844,844,844
010303,2720,1393,30.66176470588235,2720,61.06617647058823,2720,8.272058823529411,2720,39.63235294117647,2720,10.992647058823529,2720,26.0,29.623898,95.26202440775305,1327,9.301470588235293,2720,24.669117647058822,2720,1.911764705882353,2720,63.75677302829621,50.210716435882,13.546056592414208,26.97841726618705,370.6666666666667,8.925708177445216,1871,13.62704918032787,976,95.47169811320755,795,98.55072463768116,759,89.84375,128,45.42253521126761,284,9.868421052631579,1672,31.10047846889952,1672,33.433014354066984,1672,25.598086124401913,1672,59.0311004784689,1672,62.619617224880386,1672,9.828166498763624,13.62704918032787,3.798882681564246,976,895,0.344209847332305,25.759280089988753,25.415070242656448,889,783,-1.3365513218893614,8.118110236220472,9.454661558109834,889,783,21.651630811936155,1441,57.8764746703678,1441,1.3879250520471895,1441,10.062456627342124,1441,1.3879250520471895,1441,0.06939625260235947,1441,23.039555863983345,1441,77.27514635444385,75.78499201703033,1879,1879,1452,1.9283746556473829,68.63543788187373,67.41344195519348,982,982,50.5204718945177,1441,11.172796668979876,1441,33.17140874392783,1441,18.098118416899965,86.73355629877369,68.63543788187373,897,982,12.144344205412908,1441,2.914642609299098,1441,50.38167938931298,1441,5.20471894517696,1441,5.968077723802915,1441,11.93615544760583,1441,2.914642609299098,1441,3.678001387925052,1441,0.13879250520471895,1441,1.8043025676613462,1441,6.037473976405274,1441,2.914642609299098,1441,93.63970588235294,2720,16.066176470588236,2720,20.625,2720,46.544117647058826,2720,64.55882352941177,2720,79.59558823529412,2720,99.74198304460008,2713,99.63140434942868,2713,69.66471527408196,1879,20.973092517508295,2713,0.4054552156284556,2713,9.065040650406504,2460,1.9344262,610,2.911608,13.167519,2734.0,96.27659574468085,188,42.27166276346604,854,45.64754,8.74401913875598,1672,24.281842818428185,1845,29.59349593495935,1845,3.631436314363144,1845,6.070460704607046,1845,36.422764227642276,1845,64.28951569984034,1879,0.2660989888238425,1879,0.10643959552953698,1879,0.0,1879,0.47897817988291647,1879,0.0,1879,0.0,1879,0.0,1879,0.0,1879,0.0,1879,3.1330630298562476,2713,1.806118687799484,2713,2.6538886841135274,2713,1.5112421673424254,2713,5.160339107998525,2713,80.86213303604607,2691,9.513192121887775,2691,0.37160906726124115,2691,9.253065774804906,2691,90.74693422519509,2691,8.620689655172415,116,21.01904761904762,45.51560647965231,2531,53.694192018964834,2531,69.71544715447155,2460,97.62845849802372,253,2.0641356431994105,2713,5.93368237347295,573,51.21951219512195,861,21.370499419279906,861,23.34494773519164,861,7.665505226480836,861,861,3.150987224157956,96.44300727566694,3.556992724333057,1.2126111560226354,1237,1237,1237
010401,4232,2223,25.61436672967864,4232,64.57939508506617,4232,9.806238185255198,4232,34.07372400756144,4232,14.343100189035917,4232,29.0,32.3991,90.37336932073774,2009,7.348771266540643,4232,25.519848771266542,4232,2.008506616257089,4232,54.84815221368459,39.66337358214416,15.184778631540432,38.284132841328415,261.2048192771084,5.973025048169557,3114,8.374384236453203,1624,96.171802054155,1071,98.7378640776699,1030,88.32116788321167,137,66.60194174757281,515,6.586402266288951,2824,29.178470254957507,2824,23.61898016997167,2824,40.61614730878187,2824,64.23512747875354,2824,68.48441926345609,2824,5.018679538466626,8.374384236453203,3.3557046979865772,1624,1490,3.1639483123078733,42.12305611899932,38.95910780669145,1479,1345,-0.2573214595413855,9.98580121703854,10.243122676579926,1479,1345,31.354359925788497,2156,49.95361781076067,2156,1.1131725417439704,2156,10.018552875695732,2156,1.3450834879406308,2156,0.09276437847866419,2156,32.69944341372913,2156,70.47344849648113,68.52207293666027,3126,3126,2203,2.7689514298683613,62.21677893447642,59.951010410287815,1633,1633,28.385899814471244,2156,14.192949907235622,2156,50.742115027829314,2156,17.287574715891964,79.50435365036839,62.21677893447642,1493,1633,18.552875695732837,2156,4.128014842300557,2156,28.29313543599258,2156,5.705009276437848,2156,8.20964749536178,2156,15.909090909090908,2156,4.638218923933209,2156,6.4935064935064934,2156,0.09276437847866419,2156,2.504638218923933,2156,6.957328385899815,2156,5.241187384044527,2156,89.46124763705104,4232,19.659735349716446,4232,21.73913043478261,4232,44.44706994328922,4232,67.22589792060492,4232,77.882797731569,4232,99.66737942504157,4209,99.57234497505345,4209,18.39411388355726,3126,29.698265621287717,4209,0.6652411499168449,4209,16.696588868940754,3899,1.6892712,988,2.5951314,11.321222,4019.0,98.88475836431226,269,46.90444145356662,1486,46.207268,10.108356940509916,2824,28.55756791720569,3092,20.698576972833116,3092,4.851228978007762,3092,5.530401034928849,3092,40.36222509702458,3092,15.64299424184261,3126,0.35188739603326935,3126,0.22392834293026231,3126,0.0,3126,0.28790786948176583,3126,0.0,3126,0.03198976327575176,3126,0.0,3126,0.0,3126,0.0,3126,3.421240199572345,4209,1.520551199809931,4209,3.2311712995961037,4209,1.8531717747683536,4209,6.6999287241625085,4209,76.45362806343104,4162,15.737626141278232,4162,0.8649687650168189,4162,6.943777030273907,4162,93.0562229697261,4162,7.5675675675675675,185,21.796511627906977,93.66515837104072,3978,4.952237305178482,3978,16.799179276737625,3899,99.35483870967742,310,7.198859586600142,4209,3.526448362720403,794,42.80026542800265,1507,22.49502322495023,1507,30.656934306569344,1507,7.564698075646981,1507,1507,2.7929661579296616,95.0855880728879,4.9144119271120985,1.8774157923799006,1811,1811,1811
010402,2020,1046,28.81188118811881,2020,64.75247524752476,2020,6.435643564356436,2020,38.118811881188115,2020,9.108910891089108,2020,26.0,29.00198,93.11663479923519,974,8.316831683168317,2020,28.11881188118812,2020,1.1386138613861385,2020,54.43425076452599,44.4954128440367,9.938837920489297,22.33676975945017,447.6923076923077,8.671328671328672,1430,12.834224598930481,748,95.1048951048951,572,99.26470588235294,544,86.66666666666667,75,50.42372881355932,236,9.426551453260016,1273,26.31578947368421,1273,31.893165750196385,1273,32.36449332285939,1273,64.25765907305578,1273,70.93479968578161,1273,8.72865275142315,12.834224598930481,4.105571847507331,748,682,-4.895834879360418,30.03003003003003,34.92586490939045,666,607,-1.1536058298826006,9.13963963963964,10.29324546952224,666,607,37.78004073319756,982,42.871690427698574,982,1.3238289205702647,982,9.877800407331975,982,0.9164969450101833,982,0.0,982,38.69653767820774,982,70.67039106145252,67.66759776536313,1432,1432,1012,4.24901185770751,62.88384512683578,61.148197596795725,749,749,28.41140529531568,982,20.061099796334013,982,45.010183299389,982,16.325525297761587,79.20937042459737,62.88384512683578,683,749,17.311608961303463,982,4.175152749490835,982,28.30957230142566,982,9.572301425661914,982,10.081466395112017,982,16.4969450101833,982,1.7311608961303462,982,6.415478615071283,982,0.10183299389002037,982,3.360488798370672,982,6.415478615071283,982,4.582484725050916,982,92.97029702970298,2020,19.603960396039604,2020,22.07920792079208,2020,46.98019801980198,2020,67.12871287128714,2020,78.36633663366337,2020,99.55312810327706,2014,99.40417080436941,2014,62.70949720670391,1432,35.402184707050644,2014,1.9860973187686197,2014,14.084507042253522,1846,1.8556701,485,2.668091,11.478912,1873.0,99.3103448275862,145,45.90747330960854,562,45.822063,9.689709347996859,1273,21.332388377037564,1411,27.639971651311125,1411,4.4649184975194895,1411,4.7484053862508855,1411,41.81431608788093,1411,60.754189944134076,1432,0.20949720670391062,1432,0.20949720670391062,1432,0.0,1432,0.0,1432,0.0,1432,0.0,1432,0.0,1432,0.0,1432,0.0,1432,3.0784508440913605,2014,2.035749751737835,2014,2.730883813306852,2014,1.7378351539225423,2014,6.107249255213506,2014,79.13956978489244,1999,13.60680340170085,1999,0.5502751375687844,1999,6.703351675837919,1999,93.29664832416208,1999,6.382978723404255,94,20.799544419134396,66.0828025477707,1884,32.74946921443737,1884,61.05092091007584,1846,97.02380952380952,168,1.5392254220456802,2014,5.365853658536586,410,52.45614035087719,570,18.771929824561404,570,21.92982456140351,570,5.7894736842105265,570,570,3.533333333333333,97.1938775510204,2.8061224489795933,0.8928571428571429,784,784,784
010501,13058,6593,27.80670853116863,13058,65.34691376933681,13058,6.846377699494563,13058,36.53698881911472,13058,10.170010721396844,13058,27.0,30.11893,98.0585469437282,6465,7.482003369581865,13058,26.474192066166335,13058,1.6005513861234493,13058,53.0294152115317,42.55244345482245,10.476971756709247,24.621316441751585,406.15212527964206,5.568720379146919,9284,7.6425140948005845,4789,96.48824695553668,3531,98.15086586439683,3407,89.0995260663507,422,60.62378167641326,1539,6.029006352630948,8343,21.65887570418315,8343,31.28371089536138,8343,41.02840704782452,8343,72.31211794318591,8343,74.9730312837109,8343,4.2832259969140445,7.6425140948005845,3.3592880978865405,4789,4495,4.517915933035802,43.215613382899626,38.697697449863824,4304,4039,-0.08271755127285907,10.694702602230484,10.777420153503343,4304,4039,34.45340501792115,6696,48.40203106332139,6696,1.418757467144564,6696,6.137992831541219,6696,1.971326164874552,6696,0.014934289127837515,6696,36.424731182795696,6696,72.67087389025565,70.83110493100867,9349,9349,6794,2.5316455696202533,64.46332366348943,62.8470783257356,4826,4826,17.78673835125448,6696,17.473118279569892,6696,57.66129032258065,6696,16.9649319190885,81.42825558257793,64.46332366348943,4523,4826,18.623058542413382,6696,5.376344086021505,6696,17.458183990442055,6696,8.094384707287933,6696,9.13978494623656,6696,21.415770609318997,6696,7.048984468339307,6696,6.078255675029869,6696,0.32855436081242534,6696,1.9563918757467145,6696,6.989247311827957,6696,4.032258064516129,6696,87.52488895696125,13058,18.62459794761832,13058,30.310920508500537,13058,34.775616480318575,13058,56.2030938888038,13058,70.58508194210445,13058,99.45241400586148,12966,99.3058769088385,12966,17.1462188469355,9349,39.67299089927503,12966,0.7789603578590159,12966,12.330137557315549,11995,1.677555,3092,2.4099913,8.580887,10873.0,98.30917874396135,828,44.36758893280632,4048,44.480236,10.734747692676494,8343,25.349956255468065,9144,26.104549431321086,9144,4.8665791776028,9144,3.8932633420822396,9144,39.78565179352581,9144,9.35928976361108,9349,0.6203872071879345,9349,4.192961814097765,9349,0.06417798695047598,9349,0.31019360359396725,9349,0.0,9349,0.0,9349,0.0,9349,0.0,9349,0.0,9349,3.5940151164584297,12966,1.8047200370198981,12966,2.5219805645534477,12966,1.7584451642757983,12966,6.409069875057844,12966,75.73644625509245,12764,14.736759636477593,12764,0.42306486994672515,12764,9.103729238483234,12764,90.89627076151676,12764,6.794425087108014,574,21.286852589641434,93.65677757744632,12202,5.081134240288478,12202,13.805752396832013,11995,97.94026776519053,971,3.31636587999383,12966,3.641241855116903,2609,52.486591906387126,4102,17.844953681131155,4102,21.087274500243783,4102,3.900536323744515,4102,4102,3.160897123354461,96.23719133210146,3.7628086678985397,0.6887283722492861,5953,5953,5953
010601,2978,1571,28.609805238415042,2978,59.36870382807253,2978,12.021490933512425,2978,39.120214909335125,2978,16.18535930154466,2978,27.0,32.267292,89.56078930617441,1407,8.697112155809268,2978,24.412357286769645,2978,2.955003357958361,2978,68.43891402714932,48.19004524886878,20.248868778280542,42.01877934272301,237.98882681564245,18.422318422318423,2079,25.533807829181494,1124,90.55489964580873,847,98.82659713168188,767,71.2871287128713,101,44.6875,320,21.110500274876305,1819,37.27322704782848,1819,22.759758108851017,1819,18.8565145684442,1819,41.616272677295214,1819,47.443650357339195,1819,15.481451808239086,25.533807829181494,10.052356020942408,1124,955,-2.1031344792719935,17.896865520728007,20.0,989,830,-1.6655487470610453,5.901921132457027,7.567469879518073,989,830,20.075757575757574,1584,56.25,1584,1.3888888888888888,1584,10.353535353535353,1584,1.6414141414141414,1584,0.1893939393939394,1584,21.717171717171716,1584,75.34507377439314,74.15516420752023,2101,2101,1583,1.5792798483891346,66.11208406304729,65.06129597197898,1142,1142,34.46969696969697,1584,21.78030303030303,1584,34.974747474747474,1584,20.227853371780654,86.33993743482795,66.11208406304729,959,1142,7.954545454545454,1584,4.22979797979798,1584,34.217171717171716,1584,13.131313131313131,1584,8.522727272727273,1584,15.845959595959595,1584,2.398989898989899,1584,5.429292929292929,1584,0.25252525252525254,1584,1.2626262626262625,1584,2.398989898989899,1584,2.967171717171717,1584,82.50503693754197,2978,17.461383478844862,2978,13.935527199462726,2978,43.48556077904634,2978,58.596373404969775,2978,77.13230355943587,2978,99.6266123557366,2946,99.01561439239647,2946,65.20704426463588,2101,25.62797012898846,2946,0.7128309572301426,2946,12.6347082868822,2691,2.4256756,592,3.4173076,13.550597,3498.0,87.5,200,49.22737306843267,906,50.543045,6.661902144035184,1819,31.22875182127246,2059,19.42690626517727,2059,3.20543953375425,2059,7.285089849441476,2059,38.85381253035454,2059,40.36173250832937,2101,0.8567348881485007,2101,0.14278914802475012,2101,0.047596382674916705,2101,0.0,2101,0.0,2101,0.0,2101,0.0,2101,0.0,2101,0.0,2101,5.091649694501018,2946,3.699932111337407,2946,3.869653767820774,2946,2.8513238289205702,2946,9.3346911065852,2946,80.13769363166953,2905,5.197934595524957,2905,0.7228915662650602,2905,13.941480206540447,2905,86.05851979345955,2905,6.289308176100629,159,21.44880785413745,30.749636098981078,2748,67.68558951965065,2748,69.67670011148272,2691,98.03921568627452,255,5.736591989137814,2946,9.44,625,44.56404736275565,929,30.247578040904198,929,28.417653390742736,929,11.08719052744887,929,929,3.1711517761033368,90.27331189710611,9.726688102893888,3.7781350482315115,1244,1244,1244
