cod_ine,poblacion_nbi,pct_nbi_no_pobre,pct_nbi_satisfechas,pct_nbi_umbral,pct_nbi_pobre,pct_nbi_moderada,pct_nbi_indigente,pct_nbi_marginal,pct_nbi_materiales,pct_nbi_espacios,pct_nbi_agua_sanea,pct_nbi_energia,pct_nbi_educacion,pct_nbi_salud
010101,252037.0,73.04205334930982,40.633716478136144,32.408336871173674,26.957946650690175,22.412582279585934,4.365628856080654,0.1797355150235878,13.47579918821443,61.39733451834453,20.75687299880573,9.559310736122077,35.59199641322504,17.81762201581514
010102,8964.0,45.59348505131638,13.353413654618475,32.2400713966979,54.40651494868362,47.84694332887104,6.470325747434181,0.0892458723784025,15.439535921463632,60.586791610888,55.667112896028556,49.464524765729585,68.32887103971441,14.591700133868809
010103,16157.0,3.8311567741536177,0.8850652967753915,2.9460914773782263,96.16884322584639,48.047286006065484,45.299251098595036,2.8223061211858638,57.65921891440242,81.79736337191311,96.3792783313734,97.14055827195642,85.99368694683419,37.53171999752429
010201,10269.0,12.250462557211023,4.684000389521862,7.566462167689162,87.74953744278898,41.406173921511346,44.81449021326322,1.5288733080144123,69.29593923458954,73.46382315707469,82.9389424481449,90.51514266238192,83.1726555652936,26.34141591196806
010202,13974.0,13.067124660083012,4.458279662229855,8.608844997853156,86.93287533991699,51.7675683412051,34.27078860741377,0.894518391298125,71.39687991985116,71.25375697724346,83.2045226849864,88.90797194790325,84.38528696149993,23.364820380707027
010301,10888.0,29.720793534166056,7.365907421013961,22.354886113152094,70.27920646583395,54.78508449669361,15.126745040411462,0.36737692872887584,37.99595885378398,72.2722263041881,65.80639235855988,69.10360029390154,74.917340191036,19.76487876561352
010302,11700.0,13.991452991452991,3.786324786324786,10.205128205128204,86.00854700854701,44.205128205128204,38.8974358974359,2.905982905982906,66.66666666666667,76.68376068376068,81.09401709401709,83.13675213675214,83.24786324786325,35.47008547008547
010303,7836.0,23.468606431852987,6.457376212353242,17.011230219499744,76.53139356814701,59.09903011740684,17.177131189382337,0.2552322613578356,46.97549770290965,65.00765696784073,76.81214905564063,71.7330270546197,76.8631955079122,23.86421643695763
010304,7500.0,27.706666666666667,3.8133333333333335,23.893333333333334,72.29333333333334,49.46666666666667,21.706666666666667,1.12,49.44,59.666666666666664,50.78666666666667,86.64,85.82666666666667,26.906666666666666
010401,10013.0,29.002297013881954,10.48636772196145,18.515929291920504,70.99770298611804,54.10965744532108,16.768201338260262,0.11984420253670229,51.15350044941576,58.92339958054529,66.57345450913812,69.04024767801857,77.73893937880754,16.98791570957755
010402,8209.0,25.021318065537823,6.371056157875502,18.650261907662323,74.97868193446217,66.03727616031185,8.831770008527226,0.1096357656230966,62.24875137044707,64.2465586551346,63.21110975758314,80.30210744305032,83.27445486660982,13.290291143866488
010403,7088.0,20.86625282167043,6.1512415349887135,14.715011286681715,79.13374717832957,54.99435665914221,23.617381489841986,0.5220090293453724,53.90801354401806,62.64108352144469,72.53103837471784,77.1726862302483,80.89729119638827,24.238148984198645
010404,4801.0,34.805248906477814,15.496771505936263,19.308477400541555,65.19475109352219,54.46781920433243,10.539470943553427,0.18746094563632576,55.17600499895855,68.13163924182462,72.193293063945,70.42282857737972,67.38179545927932,13.330556134138721
010405,4276.0,22.708138447146865,7.390084190832554,15.318054256314312,77.29186155285313,58.278765201122546,18.475210477081383,0.5378858746492049,49.11131898971001,63.47053320860618,65.59869036482694,82.13283442469597,78.34424695977549,13.914873713751168
010501,23104.0,43.58552631578947,12.95446675900277,30.631059556786703,56.41447368421053,43.09643351800554,12.885214681440443,0.4328254847645429,39.40443213296399,67.70256232686981,51.519217451523545,49.787915512465375,64.9194944598338,15.23545706371191
010502,7925.0,24.32807570977918,7.028391167192429,17.29968454258675,75.67192429022082,55.709779179810724,19.608832807570977,0.35331230283911674,49.337539432176655,68.58044164037855,78.41009463722398,77.4384858044164,72.66876971608833,19.77287066246057
010601,16502.0,18.367470609623076,3.811659192825112,14.555811416797964,81.63252939037693,56.19924857593019,24.566719185553268,0.8665616288934674,62.580293297782084,55.659920009695796,79.58429281299236,75.7847533632287,84.02617864501272,32.69906677978427
010602,9781.0,23.330947755853185,4.099785298026787,19.231162457826397,76.66905224414681,57.62192004907474,18.474593599836417,0.572538595235661,50.270933442388305,57.366322461915956,75.93293119312953,75.24792965954401,83.24302218587057,22.451692056026992
010701,14857.0,37.52439927306993,15.655919768459313,21.868479504610622,62.47560072693007,45.80332503197146,16.201117318435752,0.4711583765228512,55.206300060577504,59.46018711718382,57.34670525678131,55.300531735882075,64.11792421080972,24.2040788853739
010702,31611.0,15.108664705324095,3.884723672139445,11.223941033184651,84.8913352946759,51.82373224510455,32.17550852551327,0.8920945240580811,86.67868779855114,62.55733763563317,84.10996172218532,79.81082534560754,76.7707443611401,26.294644269399893
010703,12684.0,12.030905077262693,3.232418795332703,8.798486281929991,87.96909492273731,43.78744875433617,40.97287921791233,3.208766950488805,81.25197098707032,76.92368338063703,88.87574897508672,85.10722169662567,79.83286029643645,28.413749605802586
010704,15485.0,11.934129803035196,2.1440103325799162,9.790119470455279,88.06587019696481,52.72198902163384,33.21924443009364,2.1246367452373263,87.1359380045205,71.53374233128834,82.75750726509526,76.82918953826284,82.49919276719406,28.29835324507588
010801,10723.0,32.86393733097081,11.424041779352793,21.43989555161802,67.13606266902919,51.95374428797911,14.650750722745501,0.531567658304579,47.440082066585845,56.467406509372374,59.00401007180826,69.38356803133452,73.98116198824955,23.35167397183624
010901,3320.0,24.367469879518072,11.927710843373495,12.439759036144578,75.63253012048193,49.4277108433735,25.120481927710845,1.0843373493975903,71.29518072289157,61.265060240963855,73.01204819277109,77.01807228915662,74.51807228915662,15.301204819277109
010902,17329.0,15.95014138149922,3.762479081308789,12.187662300190432,84.04985861850078,49.86438917421663,31.744474580183507,2.4409948641006407,83.70361821224537,67.44186046511628,70.96197126204628,74.43014599803797,81.93779214034278,32.66201165676034
010903,3892.0,28.186022610483043,8.607399794450155,19.578622816032887,71.81397738951696,54.239465570400824,17.21479958890031,0.3597122302158273,70.40082219938336,61.7677286742035,57.73381294964029,77.26104830421377,72.71325796505653,13.180883864337101
011001,9265.0,32.69293038316244,8.008634646519159,24.684295736643282,67.30706961683757,50.825688073394495,15.758229897463572,0.7231516459794927,47.73880194279547,73.84781435509984,60.798704803022126,63.85321100917431,65.55855369670805,16.470588235294116
011002,2424.0,17.244224422442244,3.712871287128713,13.531353135313532,82.75577557755776,70.13201320132013,12.169966996699669,0.4537953795379538,69.18316831683168,80.65181518151815,72.85478547854785,90.51155115511551,62.87128712871287,17.285478547854787
011003,6673.0,31.20035965832459,8.107298066836504,23.093061591488087,68.79964034167541,57.680203806383936,10.939607372995654,0.17982916229581897,61.636445376891956,72.99565412857785,64.94829911583996,70.88266147160198,60.91712872770868,13.142514611119436
020101,743491.0,85.68079506006126,55.90074392292576,29.780051137135487,14.319204939938748,13.083547749737388,1.1998800254475173,0.03577716475384369,6.237869725390086,47.078713797477036,8.086849739943052,1.53895608689278,18.053076634417902,17.560131864407236
020102,16408.0,12.676743052169673,1.657727937591419,11.019015114578254,87.32325694783033,55.07069722086787,31.454168698196003,0.7983910287664554,64.99268649439298,62.390297415894686,88.09117503656753,67.0587518283764,74.37225743539737,61.04948805460751
020103,15640.0,37.33375959079284,15.869565217391305,21.464194373401533,62.66624040920716,40.96547314578005,21.080562659846546,0.6202046035805626,39.35421994884911,53.6381074168798,67.44245524296676,36.06777493606138,56.528132992327365,45.63299232736573
020104,22022.0,28.580510398692216,8.051039869221688,20.52947052947053,71.41948960130779,54.25937698664971,16.783216783216783,0.37689583144128597,35.06039415130324,60.630278812096996,86.90400508582327,25.374625374625374,49.777495232040685,51.52574698029243
020105,833649.0,63.966849357463396,26.81452265881684,37.152326698646554,36.033150642536604,32.033025889792945,3.9481844277387728,0.05194032500488815,18.30314676800428,57.38254349252503,27.05623109965945,5.743184481718325,34.208281902815216,34.47793975642027
020201,45231.0,29.475359819592757,7.680573058300723,21.794786761292034,70.52464018040725,49.63410050628993,20.238332117353142,0.6522075567641662,68.00203400322788,47.726117043620526,64.78079193473502,51.38290110764741,53.136123455152436,51.55756008047578
020202,13016.0,11.508912108174554,2.2357098955132146,9.27320221266134,88.49108789182544,56.38444990780578,31.184695759065765,0.9219422249539029,86.86232329440688,52.95789797172711,74.76951444376152,85.96342962507683,69.4299323909035,59.265519360786726
