cod_ine,emigrantes,edad_prom_emigracion,pct_emi_argentina,_den_pct_emi_argentina,pct_emi_brasil,_den_pct_emi_brasil,pct_emi_chile,_den_pct_emi_chile,pct_emi_espana,_den_pct_emi_espana,pct_emi_eeuu,_den_pct_emi_eeuu,_den_edad_prom_emigracion,fallecidos,edad_prom_fallecimiento,pct_muertes_covid,_den_pct_muertes_covid,_den_edad_prom_fallecimiento,fallecidos_2023,emigrantes_x1000,tasa_mortalidad
020203,356,25.447674418604652,41.29213483146067,356,42.69662921348315,356,9.55056179775281,356,2.5280898876404496,356,0.2808988764044944,356,356,687,67.0393343419062,14.847161572052402,687,687,130,41.018550524253946,14.978684180205093
020204,340,24.51775147928994,40.88235294117647,340,45.88235294117647,340,9.411764705882353,340,2.0588235294117645,340,0.0,340,340,725,67.47116736990155,16.0,725,725,155,36.610315494777645,16.689996769678043
020205,45,29.42222222222222,44.44444444444444,45,35.55555555555556,45,11.11111111111111,45,4.444444444444445,45,0.0,45,45,376,69.74175824175825,16.48936170212766,376,376,56,8.792497069167643,10.941774130519734
020206,161,24.082278481012658,30.434782608695652,161,52.17391304347826,161,11.801242236024844,161,0.6211180124223602,161,0.6211180124223602,161,161,528,68.81589147286822,19.696969696969695,528,528,93,22.280653196789373,12.8701909770274
020301,236,25.676595744680853,29.23728813559322,236,46.610169491525426,236,16.52542372881356,236,2.1186440677966103,236,0.423728813559322,236,236,910,66.3533408833522,17.032967032967033,910,910,150,17.415688879049515,11.069293779056895
020302,285,25.775,35.43859649122807,285,42.80701754385965,285,11.929824561403509,285,3.1578947368421053,285,0.7017543859649122,285,285,925,68.83426651735722,16.756756756756758,925,925,182,18.304431599229286,11.689145793192036
020303,318,26.781045751633986,32.704402515723274,318,37.42138364779874,318,19.81132075471698,318,1.5723270440251573,318,2.20125786163522,318,318,812,68.28571428571429,20.8128078817734,812,812,177,26.02504296587282,14.485637122514117
020304,179,23.645714285714284,26.81564245810056,179,58.100558659217874,179,8.938547486033519,179,2.2346368715083798,179,0.5586592178770949,179,179,379,67.07816711590297,13.45646437994723,379,379,64,34.173348606338294,12.21840397098129
020305,92,28.247191011235955,10.869565217391305,92,4.3478260869565215,92,81.52173913043478,92,0.0,92,0.0,92,92,212,59.8,19.81132075471698,212,212,42,21.79578298981284,9.950248756218905
020306,45,20.825,20.0,45,60.0,45,17.77777777777778,45,0.0,45,0.0,45,45,118,56.098214285714285,22.033898305084747,118,118,18,6.985408258304874,2.7941633033219495
020307,68,25.926470588235293,22.058823529411764,68,57.35294117647059,68,8.823529411764707,68,4.411764705882353,68,2.9411764705882355,68,68,214,68.38095238095238,14.953271028037383,214,214,42,16.90701143709597,10.4425658876181
020308,291,23.6875,16.151202749140893,291,46.04810996563574,291,27.147766323024054,291,2.7491408934707904,291,1.0309278350515463,291,291,627,66.92100840336134,17.54385964912281,627,627,131,36.207540126913024,16.29961428393679
020401,401,24.383202099737534,22.194513715710723,401,57.85536159600998,401,14.463840399002494,401,0.49875311720698257,401,0.0,401,401,975,66.15294117647059,13.64102564102564,975,975,222,28.61832714815872,15.843562660576648
020402,382,23.94850948509485,18.848167539267017,382,59.424083769633505,382,13.87434554973822,382,0.5235602094240838,382,1.0471204188481675,382,382,814,64.0620957309185,14.127764127764127,814,814,218,21.447420133625286,12.239627196676212
020403,357,25.826210826210826,23.529411764705884,357,58.54341736694678,357,12.88515406162465,357,2.8011204481792715,357,0.2801120448179272,357,357,923,64.30429864253394,15.059588299024918,923,923,191,20.59298569450854,11.017535763728658
020404,183,23.769662921348313,21.85792349726776,183,69.39890710382514,183,4.918032786885246,183,1.639344262295082,183,0.0,183,183,267,62.46774193548387,13.857677902621722,267,267,56,32.34358430540827,9.897490279250619
020405,296,24.214285714285715,35.810810810810814,296,52.36486486486486,296,5.0675675675675675,296,1.3513513513513513,296,0.33783783783783783,296,296,558,65.37358490566038,17.56272401433692,558,558,106,33.495530157293196,11.995020934706348
020501,214,22.928229665071772,19.1588785046729,214,61.6822429906542,214,7.4766355140186915,214,0.9345794392523364,214,3.2710280373831777,214,214,449,62.75413711583924,10.690423162583519,449,449,104,12.002243409983175,5.832865956253506
020502,192,22.46808510638298,17.708333333333332,192,64.0625,192,15.104166666666666,192,0.5208333333333334,192,0.5208333333333334,192,192,243,62.05855855855856,11.11111111111111,243,243,57,21.26481337911175,6.312991471923801
020503,74,22.515151515151516,16.216216216216218,74,72.97297297297297,74,4.054054054054054,74,1.3513513513513513,74,0.0,74,74,220,55.57286432160804,6.363636363636363,220,220,62,11.010266329415266,9.224817735456034
020601,294,24.381625441696112,27.551020408163264,294,41.156462585034014,294,19.387755102040817,294,2.7210884353741496,294,1.7006802721088434,294,294,1209,60.40068493150685,11.497105045492143,1209,1209,278,9.772961473257322,9.24109962437257
020602,309,22.989795918367346,18.77022653721683,309,30.42071197411003,309,33.00970873786408,309,8.737864077669903,309,1.2944983818770226,309,309,594,57.69203539823009,14.478114478114477,594,594,133,18.857561332845112,8.116684974978641
020603,55,25.78181818181818,16.363636363636363,55,34.54545454545455,55,30.90909090909091,55,14.545454545454545,55,1.8181818181818181,55,55,279,58.28464419475655,10.75268817204301,279,279,62,5.634668579039033,6.351808216371273
020604,19,21.57894736842105,5.2631578947368425,19,73.6842105263158,19,5.2631578947368425,19,10.526315789473685,19,0.0,19,19,153,56.47222222222222,13.071895424836601,153,153,36,4.4981060606060606,8.522727272727273
020605,70,24.928571428571427,25.714285714285715,70,52.857142857142854,70,12.857142857142858,70,5.714285714285714,70,0.0,70,70,172,65.51497005988024,8.720930232558139,172,172,39,19.835647492207425,11.051289317086994
020606,128,25.310924369747898,24.21875,128,15.625,128,32.8125,128,13.28125,128,3.125,128,128,347,55.37951807228916,18.73198847262248,347,347,84,16.588906168999483,10.88646967340591
020607,260,23.92578125,22.692307692307693,260,35.0,260,28.46153846153846,260,5.0,260,0.7692307692307693,260,260,604,50.66900175131349,14.900662251655628,604,604,136,11.903126859863573,6.226250972851714
020608,197,24.979274611398964,19.289340101522843,197,25.888324873096447,197,40.609137055837564,197,4.568527918781726,197,0.0,197,197,400,54.45994832041344,12.5,400,400,80,14.72456835338964,5.979520143508483
020701,557,22.206439393939394,17.7737881508079,557,42.01077199281867,557,29.802513464991023,557,2.154398563734291,557,0.718132854578097,557,557,532,57.11605415860735,12.406015037593985,532,532,127,29.07705157652955,6.62977657130925
020702,75,23.175675675675677,34.666666666666664,75,38.666666666666664,75,13.333333333333334,75,1.3333333333333333,75,0.0,75,75,227,53.5,16.29955947136564,227,227,37,8.278145695364238,4.083885209713024
020801,3011,25.042268041237115,22.18532049153105,3011,52.507472600464965,3011,18.067087346396544,3011,2.025905014945201,3011,0.9631351710395217,3011,3011,4842,61.45223469603898,19.062370921106982,4842,4842,913,26.516018810433803,8.040227556933266
020802,312,25.641935483870967,20.512820512820515,312,69.23076923076923,312,4.8076923076923075,312,2.5641025641025643,312,0.9615384615384616,312,312,623,67.34533551554829,19.10112359550562,623,623,90,36.312849162011176,10.474860335195531
020803,381,23.3433242506812,24.146981627296586,381,62.99212598425197,381,8.661417322834646,381,0.0,381,0.5249343832020997,381,381,683,65.82602118003025,14.787701317715959,683,683,136,27.91617819460727,9.964830011723329
020804,172,26.941176470588236,22.093023255813954,172,36.627906976744185,172,12.209302325581396,172,4.069767441860465,172,0.0,172,172,476,64.33261802575107,14.285714285714286,476,476,62,21.780422945422313,7.851082689628973
020805,123,26.617886178861788,32.520325203252035,123,43.08943089430894,123,13.821138211382113,123,5.691056910569106,123,0.0,123,123,497,69.82991803278688,22.132796780684103,497,497,83,15.49899193548387,10.45866935483871
020806,397,25.184895833333332,30.22670025188917,397,52.141057934508815,397,13.853904282115868,397,1.2594458438287153,397,1.0075566750629723,397,397,937,67.08501118568233,14.727854855923159,937,937,190,23.330982604607428,11.165961448048895
020807,283,24.562043795620436,46.996466431095406,283,39.57597173144876,283,9.540636042402827,283,0.7067137809187279,283,0.7067137809187279,283,283,574,69.66546762589928,21.254355400696863,574,574,91,37.53315649867374,12.068965517241379
020901,814,23.961880559085134,17.076167076167078,814,64.74201474201475,814,11.17936117936118,814,3.43980343980344,814,0.4914004914004914,814,814,537,65.91050583657588,13.966480446927374,537,537,117,76.05344295991777,10.93151452863683
020902,536,24.454198473282442,19.21641791044776,536,62.87313432835821,536,12.313432835820896,536,1.492537313432836,536,1.3059701492537314,536,536,764,64.47375690607734,11.649214659685864,764,764,158,32.49075589501121,9.577498939201067
020903,237,23.811965811965813,18.565400843881857,237,52.742616033755276,237,17.72151898734177,237,6.329113924050633,237,0.8438818565400844,237,237,454,60.710648148148145,18.502202643171806,454,454,83,19.274560832791153,6.750162654521795
020904,56,22.392857142857142,21.428571428571427,56,66.07142857142857,56,7.142857142857143,56,1.7857142857142858,56,0.0,56,56,142,64.97014925373135,13.380281690140846,142,142,40,10.57202189918822,7.551444213705871
020905,346,22.299418604651162,9.53757225433526,346,71.38728323699422,346,14.45086705202312,346,1.7341040462427746,346,0.0,346,346,451,58.99767981438515,12.195121951219512,451,451,101,25.44491837034858,7.427562876893661
021001,491,24.296610169491526,21.9959266802444,491,37.67820773930754,491,27.69857433808554,491,6.720977596741344,491,3.258655804480652,491,491,587,60.27857142857143,13.62862010221465,587,587,136,26.286203758231167,7.280903688634295
021002,168,25.316770186335404,33.333333333333336,168,30.952380952380953,168,17.261904761904763,168,12.5,168,3.5714285714285716,168,168,484,62.57112526539278,16.115702479338843,484,484,106,15.431248277762469,9.736382841921557
021003,263,24.22047244094488,15.5893536121673,263,52.47148288973384,263,20.53231939163498,263,3.802281368821293,263,2.661596958174905,263,263,426,59.37170263788969,10.56338028169014,426,426,111,16.896884034693223,7.131384516543527
021004,270,23.902255639097746,27.40740740740741,270,30.74074074074074,270,30.0,270,4.814814814814815,270,0.7407407407407407,270,270,894,59.01053864168618,7.718120805369128,894,894,197,11.48691767708998,8.381195490321208
021005,139,24.388489208633093,22.302158273381295,139,44.60431654676259,139,17.26618705035971,139,7.194244604316546,139,2.158273381294964,139,139,328,59.245098039215684,14.329268292682928,328,328,64,14.551926298157454,6.700167504187605
021006,135,24.161538461538463,22.22222222222222,135,44.44444444444444,135,26.666666666666668,135,3.7037037037037037,135,0.0,135,135,147,58.268115942028984,11.564625850340136,147,147,42,17.138504506791925,5.331979179890822
021101,526,25.109375,15.779467680608365,526,46.38783269961977,526,22.813688212927758,526,5.513307984790875,526,2.2813688212927756,526,526,873,59.71867612293144,8.24742268041237,873,873,197,28.738458176255257,10.763262853084195
021102,553,25.098671726755217,25.678119349005424,553,45.388788426763114,553,17.90235081374322,553,3.7974683544303796,553,1.6274864376130198,553,553,866,59.13942307692308,10.508083140877599,866,866,189,23.75531594999785,8.11890545126509
021103,106,25.676470588235293,14.150943396226415,106,34.905660377358494,106,23.58490566037736,106,3.7735849056603774,106,5.660377358490566,106,106,321,61.73397435897436,11.838006230529595,321,321,66,13.919894944189101,8.667104399212082
021104,842,24.826946847960446,17.339667458432302,842,34.679334916864605,842,39.90498812351544,842,2.137767220902613,842,0.831353919239905,842,842,927,54.547486033519554,15.64185544768069,927,927,214,31.027748093009546,7.885912223163946
021105,740,23.357734806629836,18.243243243243242,740,46.891891891891895,740,27.16216216216216,740,2.2972972972972974,740,1.3513513513513513,740,740,1176,49.34424778761062,9.948979591836734,1176,1176,298,16.232697918266172,6.536951323842324
021201,1289,22.798092209856915,27.773467804499614,1289,58.65011636927851,1289,8.61132660977502,1289,1.7067494181536074,1289,0.46547711404189296,1289,1289,2300,61.37133844073907,16.304347826086957,2300,2300,455,25.857572718154465,9.127382146439318
021202,796,23.930857874519845,27.63819095477387,796,51.256281407035175,796,14.447236180904522,796,1.6331658291457287,796,0.628140703517588,796,796,1493,62.42915811088296,18.08439383791025,1493,1493,320,20.594018420780294,8.279002380213184
021203,919,24.153061224489797,24.374319912948856,919,63.003264417845486,919,7.7257889009793255,919,1.088139281828074,919,0.1088139281828074,919,919,1302,64.21565495207668,16.589861751152075,1302,1302,236,44.59649633619644,11.452419080894842
021204,272,24.303370786516854,27.205882352941178,272,51.838235294117645,272,14.338235294117647,272,2.9411764705882355,272,0.7352941176470589,272,272,419,67.37279596977329,18.85441527446301,419,419,84,34.43037974683544,10.632911392405063
021301,996,24.41407867494824,27.710843373493976,996,41.265060240963855,996,23.795180722891565,996,2.8112449799196786,996,1.2048192771084338,996,996,1394,64.1117824773414,15.494978479196556,1394,1394,313,29.39353696325808,9.237125571786926
021302,532,24.46034816247582,14.661654135338345,532,50.18796992481203,532,27.25563909774436,532,2.6315789473684212,532,1.1278195488721805,532,532,720,65.14598540145985,21.805555555555557,720,720,113,58.44869259503406,12.414853878268513
021303,322,24.38801261829653,29.503105590062113,322,50.31055900621118,322,16.770186335403725,322,0.6211180124223602,322,0.0,322,322,571,61.6043557168784,15.936952714535902,571,571,128,28.60188310534731,11.369692662995204
021304,661,23.212074303405572,15.885022692889562,661,73.22239031770046,661,6.354009077155824,661,1.059001512859304,661,0.45385779122541603,661,661,683,63.67933130699088,16.544655929721817,683,683,125,43.12650877536374,8.155542506687544
021305,1198,23.331601731601733,18.363939899833056,1198,32.97161936560935,1198,44.490818030050086,1198,1.8363939899833055,1198,0.1669449081803005,1198,1198,1217,61.34327086882453,12.325390304026294,1217,1217,254,47.63798313981231,10.10020677588675
021306,214,23.727699530516432,11.214953271028037,214,68.22429906542057,214,14.485981308411215,214,2.803738317757009,214,0.9345794392523364,214,214,404,60.790281329923275,12.623762376237623,404,404,83,17.133706965572458,6.645316253002402
021307,122,23.964912280701753,13.934426229508198,122,75.40983606557377,122,2.459016393442623,122,5.737704918032787,122,0.0,122,122,242,66.10041841004184,16.94214876033058,242,242,41,22.077452044878754,7.419471588852696
021401,680,25.45509893455099,15.441176470588236,680,39.55882352941177,680,29.705882352941178,680,6.470588235294118,680,1.3235294117647058,680,680,1081,61.10048309178744,11.840888066604995,1081,1081,259,24.538991736133664,9.346468911262676
021402,521,24.047151277013754,15.547024952015356,521,53.93474088291747,521,17.08253358925144,521,4.222648752399232,521,3.2629558541266794,521,521,800,59.51174934725849,6.625,800,800,178,22.14194645133872,7.5648108797280065
021501,226,24.968036529680365,8.849557522123893,226,31.41592920353982,226,43.36283185840708,226,6.1946902654867255,226,1.3274336283185841,226,226,250,49.7344398340249,11.6,250,250,70,17.94362842397777,5.5577610162763005
021502,291,24.232142857142858,17.869415807560138,291,30.927835051546392,291,32.302405498281786,291,3.4364261168384878,291,3.0927835051546393,291,291,273,50.78409090909091,16.84981684981685,273,273,67,28.797624938149433,6.630380999505196
021601,138,23.771653543307085,18.115942028985508,138,55.072463768115945,138,13.043478260869565,138,2.898550724637681,138,0.7246376811594203,138,138,397,60.976501305483026,11.586901763224182,397,397,103,8.75467867791664,6.534289158155174
021602,27,19.36,33.333333333333336,27,51.851851851851855,27,11.11111111111111,27,0.0,27,0.0,27,27,100,55.92631578947368,5.0,100,100,29,4.084102253819392,4.386628346694902
021701,714,24.555716353111432,12.46498599439776,714,64.84593837535014,714,8.823529411764707,714,1.5406162464985995,714,1.4005602240896358,714,714,1023,66.40763052208835,16.32453567937439,1023,1023,173,40.886445627898986,9.906659794995132
021702,277,26.555555555555557,29.24187725631769,277,54.151624548736464,277,8.664259927797834,277,1.0830324909747293,277,1.0830324909747293,277,277,599,67.26288659793815,18.697829716193656,599,599,99,30.22697512003492,10.803142732431253
021703,66,24.96875,25.757575757575758,66,39.39393939393939,66,9.090909090909092,66,3.0303030303030303,66,3.0303030303030303,66,66,154,70.36551724137931,11.03896103896104,154,154,27,8.77076411960133,3.5880398671096345
021801,294,24.144827586206898,13.605442176870747,294,13.945578231292517,294,65.98639455782313,294,1.0204081632653061,294,1.0204081632653061,294,294,396,65.91944444444445,16.666666666666668,396,396,77,31.897580557665183,8.354128241293262
021802,291,26.46785714285714,7.560137457044673,291,12.371134020618557,291,69.7594501718213,291,5.154639175257732,291,2.0618556701030926,291,291,379,70.22826086956522,15.03957783641161,379,379,77,43.765979846593474,11.580688825387277
021803,69,24.318840579710145,14.492753623188406,69,34.78260869565217,69,46.3768115942029,69,1.4492753623188406,69,0.0,69,69,99,62.873684210526314,11.11111111111111,99,99,20,33.62573099415204,9.746588693957115
021901,156,29.433333333333334,36.53846153846154,156,26.28205128205128,156,22.435897435897434,156,5.128205128205129,156,0.6410256410256411,156,156,415,67.18227848101266,16.3855421686747,415,415,69,22.924320352681853,10.139603232916972
021902,7,17.5,0.0,7,57.142857142857146,7,0.0,7,0.0,7,0.0,7,7,57,56.85964912280702,17.54385964912281,57,57,6,1.3081666978134927,1.121285740982994
022001,1399,24.29255711127487,18.656182987848464,1399,45.60400285918513,1399,28.52037169406719,1399,3.1451036454610435,1399,0.8577555396711937,1399,1399,2107,58.08255528255528,14.143331751305173,2107,2107,435,23.443260272136204,7.2893625578121855
022002,299,23.134948096885815,15.719063545150501,299,43.812709030100336,299,35.785953177257525,299,0.33444816053511706,299,0.0,299,299,409,54.39,14.91442542787286,409,409,100,28.24752007557865,9.447331128956069
030101,25353,29.02359545990806,15.994162426537294,25353,10.645682956652072,25353,30.134500848025876,25353,19.970023271407722,25353,11.568650652782708,25353,25353,19427,65.45152645683359,17.98013074586915,19427,19427,3792,38.09588207451484,5.697928640656344
030201,1380,24.956909361069837,17.89855072463768,1380,15.72463768115942,1380,42.53623188405797,1380,14.927536231884059,1380,4.057971014492754,1380,1380,755,60.102240896358545,7.28476821192053,755,755,203,59.680837261601006,8.779137655148553
030202,66,27.076923076923077,9.090909090909092,66,3.0303030303030303,66,59.09090909090909,66,4.545454545454546,66,10.606060606060606,66,66,107,68.86538461538461,6.542056074766355,107,107,30,10.193050193050192,4.633204633204633
030203,262,26.681632653061225,11.83206106870229,262,5.7251908396946565,262,41.603053435114504,262,25.572519083969464,262,11.83206106870229,262,262,117,59.64912280701754,2.5641025641025643,117,117,30,39.1044776119403,4.477611940298507
030301,954,24.45972073039742,19.18238993710692,954,24.0041928721174,954,34.905660377358494,954,11.425576519916143,954,6.49895178197065,954,954,771,59.182561307901906,8.690012970168612,771,771,201,43.731377492551,9.213843685537475
030302,913,24.480359147025812,20.700985761226725,913,16.64841182913472,913,35.59693318729463,913,20.59145673603505,913,3.833515881708653,913,913,484,61.17857142857143,9.50413223140496,484,484,110,62.02445652173913,7.4728260869565215
030303,753,23.724184782608695,17.795484727755642,753,20.45152722443559,753,30.942895086321382,753,22.97476759628154,753,4.51527224435591,753,753,525,48.86546184738956,9.904761904761905,525,525,141,38.40269277845777,7.19094247246022
030401,946,26.677139761646803,26.004228329809724,946,4.968287526427061,946,12.26215644820296,946,20.718816067653275,946,33.50951374207188,946,946,457,64.14922048997772,8.533916849015318,457,457,96,83.91732458085691,8.515923001862857
030402,425,26.198044009779952,23.529411764705884,425,16.470588235294116,425,24.470588235294116,425,14.117647058823529,425,13.176470588235293,425,425,371,62.526162790697676,5.390835579514825,371,371,133,57.94137695978187,18.132242672119972
030403,1974,27.834805194805195,19.55420466058764,1974,9.16919959473151,1974,24.41742654508612,1974,13.525835866261398,1974,29.584599797365755,1974,1974,765,61.57065948855989,10.718954248366012,765,765,177,67.2,6.025531914893617
030404,204,24.02,34.31372549019608,204,28.431372549019606,204,12.254901960784315,204,9.803921568627452,204,9.313725490196079,204,204,201,60.13612565445026,5.472636815920398,201,201,55,40.90635652697012,11.028674553839984
030501,750,27.276243093922652,40.8,750,14.533333333333333,750,13.066666666666666,750,12.933333333333334,750,16.666666666666668,750,750,407,64.24874371859296,8.108108108108109,407,407,105,67.06608244657069,9.389251542519895
030502,798,23.276081424936386,34.58646616541353,798,28.07017543859649,798,22.80701754385965,798,7.268170426065163,798,5.137844611528822,798,798,434,63.11270983213429,6.451612903225806,434,434,121,94.89832322511594,14.38934474967297
030601,169,23.464285714285715,21.893491124260354,169,27.810650887573964,169,44.97041420118343,169,2.366863905325444,169,0.591715976331361,169,169,274,56.70355731225296,9.124087591240876,274,274,96,15.895410082768999,9.029345372460497
030602,273,24.91320754716981,22.71062271062271,273,19.413919413919412,273,33.333333333333336,273,17.94871794871795,273,2.93040293040293,273,273,395,61.4207650273224,8.60759493670886,395,395,106,25.3953488372093,9.86046511627907
030701,1264,25.568292682926828,24.68354430379747,1264,10.522151898734178,1264,41.139240506329116,1264,16.85126582278481,1264,4.35126582278481,1264,1264,725,61.664764621968615,9.379310344827585,725,725,176,65.06408606578474,9.059556287640913
030702,785,28.803170409511228,10.700636942675159,785,5.350318471337579,785,16.687898089171973,785,50.19108280254777,785,14.394904458598726,785,785,283,65.02197802197803,8.12720848056537,283,283,55,98.86649874055415,6.926952141057934
030703,66,25.3015873015873,27.272727272727273,66,21.21212121212121,66,27.272727272727273,66,12.121212121212121,66,1.5151515151515151,66,66,98,62.93814432989691,8.16326530612245,98,98,24,16.582914572864322,6.030150753768845
030801,1661,28.367308887507768,31.065623118603252,1661,6.50210716435882,1661,10.475617098133654,1661,19.807344972907888,1661,24.56351595424443,1661,1661,800,68.10266159695817,11.5,800,800,192,78.51571732450957,9.075868588986054
030802,726,26.511954992967652,40.49586776859504,726,3.994490358126722,726,16.94214876033058,726,19.97245179063361,726,10.46831955922865,726,726,323,69.5663430420712,8.04953560371517,323,323,84,98.34733134651856,11.379030073150908
030803,752,27.944669365721996,14.893617021276595,752,4.122340425531915,752,13.962765957446809,752,17.819148936170212,752,45.079787234042556,752,752,244,62.87394957983193,6.967213114754099,244,244,59,86.56613330263612,6.791757799010015
030901,6172,27.9436572762127,19.99351911860013,6172,9.98055735580039,6172,33.13350615683733,6172,24.384316267012313,6172,4.8120544394037585,6172,6172,4828,63.32348596750369,16.549295774647888,4828,4828,993,37.01549109097343,5.955343916613191
030902,2608,26.998815165876778,23.849693251533743,2608,14.072085889570552,2608,38.49693251533742,2608,16.219325153374232,2608,2.645705521472393,2608,2608,1653,62.38681592039801,13.188142770719903,1653,1653,340,46.648064677684765,6.0814194748515416
030903,2099,28.859382655561,15.531205335874226,2099,9.290138161029061,2099,30.014292520247736,2099,21.105288232491663,2099,10.004764173415913,2099,2099,1514,63.39353099730458,18.956406869220608,1514,1514,327,33.942432082794305,5.28783958602846
030904,1996,26.904688304997425,19.03807615230461,1996,14.929859719438877,1996,36.77354709418837,1996,20.04008016032064,1996,3.4569138276553106,1996,1996,1497,63.119096509240244,14.629258517034069,1497,1497,322,35.60216894977169,5.74343607305936
030905,1883,29.99778883360973,20.44609665427509,1883,7.753584705257568,1883,28.836962294211364,1883,23.79182156133829,1883,7.434944237918216,1883,1883,1777,65.01435132032147,21.04670793472144,1777,1777,334,28.313660627020525,5.022178783550109
031001,8292,28.256045873846922,18.198263386396526,8292,10.455861070911721,8292,30.90931017848529,8292,22.91365171249397,8292,8.224794983116256,8292,8292,5878,62.498006586930146,16.161959850289215,5878,5878,1215,37.847114454201886,5.545615540503532
031002,1079,24.053824362606232,39.110287303058385,1079,19.647822057460612,1079,27.154772937905467,1079,8.804448563484709,1079,3.0583873957367933,1079,1079,679,57.092284417549166,9.572901325478645,679,679,166,49.391192895724615,7.598645060880711
031003,2821,24.19281045751634,23.502304147465438,2821,21.056362991846864,2821,35.20028358738036,2821,11.166253101736972,2821,5.140021269053527,2821,2821,2923,51.01246438746439,9.852890865549094,2923,2923,726,30.091629598813828,7.74424781593011
031101,699,24.3920704845815,20.314735336194563,699,24.320457796852647,699,44.49213161659514,699,7.296137339055794,699,1.0014306151645207,699,699,830,57.90268886043534,11.204819277108435,830,830,223,28.33860374604719,9.040784886078002
031201,634,24.322580645161292,19.71608832807571,634,19.400630914826497,634,33.2807570977918,634,10.410094637223974,634,13.722397476340694,634,634,444,55.78450363196126,7.657657657657658,444,444,124,42.77714054382295,8.366506983334459
031202,623,22.54152823920266,14.606741573033707,623,40.77046548956661,623,27.287319422150883,623,6.260032102728732,623,7.38362760834671,623,623,255,56.09053497942387,12.156862745098039,255,255,52,52.50737463126843,4.382638010956595
031203,1228,25.36810856658185,23.127035830618894,1228,19.218241042345277,1228,18.15960912052117,1228,15.472312703583063,1228,17.10097719869707,1228,1228,422,62.02696078431372,6.161137440758294,422,422,86,100.17947462881384,7.015826399086311
031204,831,23.94769613947696,17.32851985559567,831,23.104693140794225,831,38.98916967509025,831,12.274368231046932,831,4.091456077015644,831,831,790,50.44863459037711,11.139240506329115,790,790,180,30.1951237237019,6.5404600123542025
031205,1933,24.528131634819534,20.07242628039317,1933,23.279875840662182,1933,39.11019141231247,1933,10.139679255043973,1933,3.207449560269012,1933,1933,1740,52.52434017595308,11.436781609195402,1740,1740,390,29.924916789225172,6.037619010759347
031206,1240,25.312706270627064,19.193548387096776,1240,22.016129032258064,1240,41.61290322580645,1240,9.838709677419354,1240,2.5,1240,1240,1275,51.35251215559157,11.843137254901961,1275,1275,296,27.08606378331149,6.4657055482743555
031301,1680,25.048318042813456,15.238095238095237,1680,9.166666666666666,1680,34.70238095238095,1680,17.202380952380953,1680,17.38095238095238,1680,1680,594,59.166374781085814,7.070707070707071,594,594,157,84.43908323281062,7.89103337354242
031302,102,24.683168316831683,29.41176470588235,102,22.54901960784314,102,32.35294117647059,102,4.901960784313726,102,7.8431372549019605,102,102,165,59.4873417721519,6.0606060606060606,165,165,46,19.450800915331808,8.771929824561404
031303,134,24.432,32.83582089552239,134,34.32835820895522,134,15.671641791044776,134,7.462686567164179,134,2.2388059701492535,134,134,91,59.51764705882353,5.4945054945054945,91,91,34,38.15489749430524,9.681093394077449
031304,130,22.5,13.076923076923077,130,26.153846153846153,130,43.84615384615385,130,3.8461538461538463,130,6.923076923076923,130,130,212,51.216748768472904,5.660377358490566,212,212,90,16.137040714995035,11.171797418073485
031401,2462,27.796603148301575,48.00974817221771,2462,13.525588952071487,2462,11.210398050365557,2462,16.653127538586514,2462,6.498781478472786,2462,2462,1226,65.60884070058383,10.440456769983687,1226,1226,273,69.8479346345892,7.745120290512937
031402,691,25.877061469265367,52.67727930535456,691,15.48480463096961,691,15.629522431259044,691,6.367583212735166,691,6.367583212735166,691,691,305,64.04377104377105,7.540983606557377,305,305,74,80.35818118385859,8.605651819979068
031403,1229,28.207641196013288,27.990235964198536,1229,10.00813669650122,1229,15.378356387306754,1229,29.0480065093572,1229,8.950366151342555,1229,1229,465,64.17543859649123,9.67741935483871,465,465,109,94.14738777386242,8.349931055615137
031404,50,26.1,64.0,50,8.0,50,0.0,50,12.0,50,12.0,50,50,47,71.3695652173913,6.382978723404255,47,47,14,38.85003885003885,10.878010878010878
031405,66,26.328125,43.93939393939394,66,9.090909090909092,66,30.303030303030305,66,10.606060606060606,66,4.545454545454546,66,66,46,70.04347826086956,10.869565217391305,46,46,10,17.26844583987441,2.6164311878597593
031501,169,23.540880503144653,25.443786982248522,169,21.301775147928993,169,44.37869822485207,169,6.508875739644971,169,1.183431952662722,169,169,293,57.87769784172662,7.508532423208191,293,293,60,20.405699106496016,7.244626901714562
031601,2404,23.355830841520717,26.747088186356073,2404,52.24625623960067,2404,11.688851913477537,2404,6.281198003327787,2404,0.7071547420965059,2404,2404,579,60.18840579710145,6.563039723661485,579,579,158,130.12178619756426,8.552097428958051
031602,759,24.343582887700535,23.0566534914361,759,13.175230566534914,759,43.47826086956522,759,11.725955204216074,759,4.216073781291173,759,759,776,52.29644268774704,11.72680412371134,776,776,197,27.93316649492124,7.250110407772707
040101,5672,27.840014643968516,28.314527503526094,5672,10.807475317348379,5672,44.622708039492245,5672,6.417489421720734,5672,2.027503526093089,5672,5672,11419,61.45252597635256,21.183991592959103,11419,11419,1996,19.011228422993128,6.690129043070219
040102,489,26.247357293868923,23.517382413087933,489,20.245398773006134,489,41.30879345603272,489,5.316973415132924,489,2.4539877300613497,489,489,1184,62.12900432900433,16.97635135135135,1184,1184,222,21.400437636761488,9.715536105032823
