cod_ine,emigrantes,edad_prom_emigracion,pct_emi_argentina,_den_pct_emi_argentina,pct_emi_brasil,_den_pct_emi_brasil,pct_emi_chile,_den_pct_emi_chile,pct_emi_espana,_den_pct_emi_espana,pct_emi_eeuu,_den_pct_emi_eeuu,_den_edad_prom_emigracion,fallecidos,edad_prom_fallecimiento,_den_edad_prom_fallecimiento,emigrantes_x1000,tasa_mortalidad
021802,331,23.79268292682927,24.169184290030213,331,15.407854984894259,331,44.41087613293051,331,7.552870090634441,331,0.0,331,331,134.0,65.91803278688525,134.0,47.26545766100243,
021803,115,22.46788990825688,46.95652173913044,115,26.956521739130434,115,14.782608695652174,115,4.3478260869565215,115,0.0,115,115,54.0,49.0625,54.0,57.38522954091816,
021901,356,25.1699716713881,56.46067415730337,356,23.314606741573034,356,7.022471910112359,356,2.808988764044944,356,0.8426966292134831,356,356,119.0,64.41441441441441,119.0,77.50925321140866,
021902,29,23.137931034482758,31.03448275862069,29,24.137931034482758,29,6.896551724137931,29,3.4482758620689653,29,0.0,29,29,23.0,64.91304347826087,23.0,10.065949323151683,
022001,1827,23.781545302946082,31.472359058565957,1827,39.08045977011494,1827,8.70279146141215,1827,10.016420361247947,1827,0.60207991242474,1827,1827,728.0,47.210834553440705,728.0,36.30041724617524,
022002,295,23.501730103806228,37.28813559322034,295,33.220338983050844,295,11.864406779661017,295,9.152542372881356,295,0.3389830508474576,295,295,151.0,44.04195804195804,151.0,26.35340360907629,
030101,37498,27.849913790744136,22.635873913275375,37498,6.707024374633313,37498,5.456291002186783,37498,38.54605578964211,37498,10.387220651768095,37498,37498,8145.0,58.60759816420194,8145.0,59.33105806367907,
030201,1360,24.595665171898357,39.338235294117645,1360,4.411764705882353,1360,1.7647058823529411,1360,42.279411764705884,1360,0.8088235294117647,1360,1360,308.0,54.65277777777778,308.0,58.45188464348648,
030202,165,25.515337423312882,28.484848484848484,165,9.090909090909092,165,1.2121212121212122,165,46.666666666666664,165,2.4242424242424243,165,165,50.0,58.71739130434783,50.0,24.077046548956663,
030203,375,23.16260162601626,32.8,375,2.933333333333333,375,1.3333333333333333,375,49.333333333333336,375,5.066666666666666,375,375,66.0,50.625,66.0,66.45401382243487,
